City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
347,Mutsu,JP,41.2894,141.2169,31.6,66,72,9.95,broken clouds
348,Manggar,ID,-2.8833,108.2667,79.56,79,100,6.26,overcast clouds
349,Sacramento,US,38.4666,-121.3177,64.11,67,20,1.3,few clouds
350,Buala,SB,-8.145,159.5921,80.1,86,100,8.03,moderate rain
351,Sorong,ID,-0.8833,131.25,79.95,85,100,5.41,overcast clouds
352,Askiz,RU,53.1319,90.5264,0.41,99,99,0.6,overcast clouds
353,Coronel Vivida,BR,-25.9797,-52.5678,74.91,61,91,3.42,overcast clouds
354,Port Lincoln,AU,-34.7333,135.8667,72.72,79,100,11.79,overcast clouds
355,Raigarh,IN,21.9,83.4,57.63,44,11,2.91,few clouds
356,Locri,IT,38.2414,16.2623,53.82,76,29,9.01,scattered clouds
357,Portland,US,45.5234,-122.6762,53.56,81,75,5.99,broken clouds
358,Diffa,NE,13.3154,12.6113,56.05,35,5,10.27,clear sky
359,Beloha,MG,-25.1667,45.05,69.03,87,18,9.73,few clouds
360,Cooma,AU,-36.2333,149.1333,70.02,43,0,5.26,clear sky
361,Sibu,MY,2.3,111.8167,76.51,90,99,1.81,overcast clouds
362,Wanning,CN,18.8003,110.3967,70.09,80,88,6.29,overcast clouds
363,College,US,64.8569,-147.8028,-0.42,80,75,8.05,broken clouds
364,Dongsheng,CN,39.8161,109.9776,23.05,92,100,14.74,overcast clouds
365,Fukue,JP,32.6881,128.8419,46.54,66,85,14.97,overcast clouds
366,Saint-Michel-Des-Saints,CA,46.6834,-73.9159,-19.14,99,65,4.25,broken clouds
367,Grand Gaube,MU,-20.0064,57.6608,81.0,88,30,5.01,scattered clouds
368,Normal,US,40.5142,-88.9906,11.71,70,0,5.01,clear sky
369,Tamiahua,MX,21.2667,-97.45,62.4,87,100,21.54,overcast clouds
370,Sabzevar,IR,36.2126,57.6819,36.01,42,23,9.37,few clouds
371,Puerto Del Rosario,ES,28.5004,-13.8627,67.75,52,100,9.22,overcast clouds
372,Calvinia,ZA,-31.4707,19.776,76.21,16,15,4.21,few clouds
373,Moorhead,US,46.8739,-96.7676,-7.73,74,0,8.01,clear sky
374,Vilhena,BR,-12.7406,-60.1458,69.3,96,100,3.76,overcast clouds
375,Belmonte,BR,-15.8631,-38.8828,77.5,77,0,4.9,clear sky
376,Mezen,RU,65.8522,44.24,32.11,96,100,9.66,light snow
377,Katsuura,JP,35.1333,140.3,47.19,43,69,22.35,broken clouds
378,Bilma,NE,18.6853,12.9164,53.47,26,0,6.35,clear sky
379,Armidale,AU,-30.5167,151.65,62.82,56,19,18.5,few clouds
380,Krasnoselkup,RU,65.7,82.4667,9.64,93,99,16.02,overcast clouds
381,Galesong,ID,-5.3166,119.3661,75.22,88,100,12.62,light rain
382,Iracoubo,GF,5.4802,-53.2011,77.0,89,88,12.1,overcast clouds
383,Flinders,AU,-34.5833,150.8552,75.79,65,93,11.54,overcast clouds
384,Camacha,PT,33.0833,-16.3333,62.02,72,20,23.02,few clouds
385,Belaya Gora,RU,68.5333,146.4167,-48.26,99,53,3.33,broken clouds
386,Saint-Georges,GD,12.0564,-61.7485,77.97,73,39,16.78,scattered clouds
387,Margate,GB,51.3813,1.3862,37.69,78,37,5.01,scattered clouds
388,Dullewala,PK,31.8359,71.4362,53.31,64,0,4.72,clear sky
389,Voznesenye,RU,61.0106,35.4781,29.08,89,100,7.61,overcast clouds
390,Anloga,GH,5.7947,0.8973,80.87,59,21,2.73,few clouds
391,Kaitangata,NZ,-46.2817,169.8464,62.92,63,98,10.65,overcast clouds
392,Batemans Bay,AU,-35.7167,150.1833,73.98,56,70,6.64,broken clouds
393,Ucluelet,CA,48.9329,-125.5528,45.09,92,77,4.0,broken clouds
394,Waingapu,ID,-9.6567,120.2641,81.27,76,100,10.51,overcast clouds
395,San Lazaro,BZ,18.0387,-88.6622,71.2,92,0,4.79,clear sky
396,Broken Hill,AU,-31.95,141.4333,81.97,42,98,24.25,overcast clouds
397,Hofn,IS,64.2539,-15.2082,42.96,86,100,12.68,overcast clouds
398,Alto Araguaia,BR,-17.3147,-53.2153,72.73,73,43,4.97,scattered clouds
399,Ndele,CF,8.4109,20.6473,69.01,26,5,7.56,clear sky
400,Samarai,PG,-10.6167,150.6667,84.87,69,100,8.01,overcast clouds
401,Shenjiamen,CN,29.9576,122.298,48.58,64,100,8.75,overcast clouds
402,Kochevo,RU,59.5994,54.3125,19.99,92,100,9.17,overcast clouds
403,Jumla,NP,29.2747,82.1838,24.12,90,75,5.37,broken clouds
404,Deer Lake,CA,49.1667,-57.4316,23.0,89,100,7.25,overcast clouds
405,Mocuba,MZ,-16.8392,36.9856,67.66,98,33,4.14,light rain
406,Barra Do Garcas,BR,-15.89,-52.2567,74.44,81,5,2.01,clear sky
407,Mitsamiouli,KM,-11.3847,43.2844,79.7,80,100,11.36,light rain
408,Ust-Kuyga,RU,70.0167,135.6,-26.9,93,94,6.69,overcast clouds
409,Fort Nelson,CA,58.8053,-122.7002,-0.81,71,100,12.66,light snow
410,Dunedin,NZ,-45.8742,170.5036,62.8,60,98,11.99,overcast clouds
411,Mitu,CO,1.1983,-70.1733,73.02,95,100,2.68,light rain
412,Korla,CN,41.7597,86.1469,25.97,51,10,3.58,clear sky
413,Muleba,TZ,-1.8397,31.6544,64.71,81,100,3.02,overcast clouds
414,Oktyabrskoye,RU,43.0645,44.7417,17.74,93,99,2.24,fog
415,Fonte Boa,BR,-2.4959,-66.2662,74.46,97,100,1.41,overcast clouds
416,Kavieng,PG,-2.5744,150.7967,82.26,75,100,4.0,light rain
417,Vestmanna,FO,62.1564,-7.1664,43.72,100,100,24.16,mist
418,Naze,JP,28.3667,129.4833,55.36,59,100,13.02,overcast clouds
419,Mendi,PG,-6.1761,143.6513,62.65,80,82,2.77,broken clouds
420,Burnie,AU,-41.0667,145.9167,69.94,62,2,7.29,clear sky
421,Nalobikha,RU,53.2006,84.6039,-5.22,100,83,5.35,broken clouds
422,Pietarsaari,FI,63.65,22.6833,31.89,67,0,22.06,clear sky
423,Sabang,ID,5.8933,95.3214,80.31,73,99,2.82,overcast clouds
424,Bireun,ID,5.203,96.7009,76.78,80,10,3.42,clear sky
425,Kahului,US,20.8947,-156.47,82.42,70,40,6.91,scattered clouds
426,Ruteng,ID,-8.6136,120.4721,69.06,75,100,3.69,overcast clouds
427,Sapa,PH,5.1544,120.3241,78.06,83,100,2.68,overcast clouds
428,Osorio,BR,-29.8867,-50.2697,81.16,94,33,7.56,scattered clouds
429,Isiro,CD,2.7739,27.616,60.55,61,100,3.29,overcast clouds
430,Ahuimanu,US,21.4447,-157.8378,82.11,65,75,3.0,broken clouds
431,Alyangula,AU,-13.8483,136.4192,87.03,64,40,11.41,scattered clouds
432,Masvingo,ZW,-20.0637,30.8277,59.07,90,6,4.47,clear sky
433,Tautira,PF,-17.7333,-149.15,82.42,81,100,22.79,moderate rain
434,Karratha,AU,-20.7377,116.8463,91.44,46,0,10.27,clear sky
435,Quepos,CR,9.4236,-84.1652,83.5,76,11,0.56,few clouds
436,Goure,NE,13.9835,10.2704,50.85,23,0,10.31,clear sky
437,Dingle,PH,10.9995,122.6711,79.88,80,92,10.56,overcast clouds
438,Ferrol,ES,43.4832,-8.2369,51.67,74,4,16.89,clear sky
439,Makat,KZ,47.6469,53.3463,22.17,96,93,5.21,overcast clouds
440,Port Elizabeth,ZA,-33.918,25.5701,73.09,89,9,15.32,clear sky
441,Verkhoyansk,RU,67.5447,133.385,-38.45,96,36,0.36,scattered clouds
442,Maniitsoq,GL,65.4167,-52.9,13.6,75,100,10.83,overcast clouds
443,Bulawayo,ZW,-20.15,28.5833,58.66,66,0,6.71,clear sky
444,Porto Novo,BJ,6.4965,2.6036,75.74,54,38,4.12,scattered clouds
445,Bereda,ES,43.2686,-7.5406,46.92,98,7,8.41,clear sky
446,Paamiut,GL,61.994,-49.6678,19.44,82,100,10.67,light snow
447,Victor Harbor,AU,-35.5667,138.6167,89.69,51,100,14.36,overcast clouds
448,Deputatskiy,RU,69.3,139.9,-20.83,76,25,6.06,scattered clouds
449,Seymchan,RU,62.8833,152.4333,-39.51,97,74,0.47,broken clouds
450,Rundu,NA,-17.9333,19.7667,68.2,82,100,2.57,overcast clouds
451,Turbiv,UA,49.3479,28.7212,25.45,80,100,15.95,overcast clouds
452,Paramonga,PE,-10.6667,-77.8333,71.2,88,90,10.6,overcast clouds
453,Ponta Do Sol,PT,32.6667,-17.1,65.03,80,100,15.75,overcast clouds
454,Ust-Barguzin,RU,53.45,108.9833,2.61,98,96,2.68,overcast clouds
455,Sitka,US,57.0531,-135.33,39.09,93,100,9.22,light intensity drizzle
456,Rognan,NO,67.0953,15.3878,32.14,88,100,7.0,light snow
457,Maryborough,AU,-25.5333,152.7,73.11,71,37,15.1,scattered clouds
458,Vila Franca Do Campo,PT,37.7167,-25.4333,63.01,83,7,16.11,clear sky
459,Aswan,EG,24.0934,32.907,48.36,66,0,9.48,clear sky
460,Verkhnevilyuysk,RU,63.4453,120.3167,-7.69,99,100,4.09,overcast clouds
461,Leningradskiy,RU,69.3833,178.4167,-32.73,92,6,3.87,clear sky
462,Boshnyakovo,RU,49.6333,142.1667,10.31,84,62,13.02,broken clouds
463,Semnan,IR,35.5729,53.3971,30.85,50,88,18.03,light snow
464,Chiang Rai,TH,19.9167,99.9167,65.12,99,36,0.81,scattered clouds
465,Pinehurst,US,35.1954,-79.4695,44.69,83,100,11.5,light rain
466,Manta,EC,-0.95,-80.7333,78.58,78,75,10.36,broken clouds
467,Port Moresby,PG,-9.4431,147.1797,84.61,66,57,9.35,broken clouds
468,Hede,CN,33.7681,120.2517,38.57,64,100,8.99,light rain
469,Rhyl,GB,53.3196,-3.4886,39.29,86,86,4.0,overcast clouds
470,Mahibadhoo,MV,3.7833,72.9667,80.51,71,92,6.08,overcast clouds
471,Luanda,AO,-8.8368,13.2343,73.69,81,100,6.89,overcast clouds
472,Leshukonskoye,RU,64.8989,45.7622,29.12,94,100,9.44,overcast clouds
473,Chifeng,CN,42.2683,118.9636,11.91,64,69,1.79,broken clouds
474,Stawell,AU,-37.05,142.7667,81.84,27,0,14.03,clear sky
475,Tarut,SA,26.5733,50.0369,55.38,38,0,26.82,clear sky
476,Awjilah,LY,29.1081,21.2869,51.64,59,6,3.51,clear sky
477,Cockburn Town,TC,21.4612,-71.1419,78.76,73,40,9.22,scattered clouds
478,Andenes,NO,69.3143,16.1194,30.18,93,100,5.75,light rain
479,Tura,IN,25.5198,90.2201,51.57,91,14,3.89,few clouds
480,Sayyan,YE,15.1718,44.3244,51.57,41,0,3.11,clear sky
481,Champua,IN,22.0833,85.6667,55.83,53,2,0.34,clear sky
482,Bozoum,CF,6.3193,16.3799,64.94,26,78,3.78,broken clouds
483,Tarauaca,BR,-8.1614,-70.7656,73.92,96,98,2.28,overcast clouds
484,Kirakira,SB,-10.4544,161.9205,79.45,86,100,7.61,heavy intensity rain
485,Homer,US,59.6425,-151.5483,35.49,75,100,10.36,overcast clouds
486,Diamantina,BR,-18.2494,-43.6003,63.41,91,0,2.42,clear sky
487,Acarau,BR,-2.8856,-40.12,78.06,85,29,10.8,scattered clouds
488,Magadan,RU,59.5667,150.8,2.16,69,7,4.23,clear sky
489,Port Hawkesbury,CA,45.6169,-61.3485,29.17,94,100,5.01,overcast clouds
490,Ulaanbaatar,MN,47.9077,106.8832,-12.87,77,63,0.0,broken clouds
491,Sao Joao Do Paraiso,BR,-15.3136,-42.0144,65.88,92,3,3.0,clear sky
492,Chernyshevskiy,RU,63.0128,112.4714,2.95,97,100,4.45,overcast clouds
493,Yuxia,CN,34.0615,108.6291,32.9,86,91,3.56,overcast clouds
494,Pokhara,NP,28.2333,83.9833,48.47,48,98,5.3,overcast clouds
495,Tierralta,CO,8.1736,-76.0592,77.76,93,100,5.39,overcast clouds
496,Pacific Grove,US,36.6177,-121.9166,64.69,83,0,4.0,clear sky
497,Guerrero Negro,MX,27.9769,-114.0611,69.17,35,0,20.13,clear sky
498,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,25.39,59,75,4.47,broken clouds
499,Safaga,EG,26.7292,33.9365,54.28,57,0,13.89,clear sky
500,Harwich,GB,51.9419,1.2844,37.18,82,29,5.99,scattered clouds
501,Merrill,US,45.1805,-89.6835,1.17,65,0,0.0,clear sky
502,Birur,IN,13.6167,75.9667,63.14,50,91,2.1,overcast clouds
503,Praya,CV,14.9215,-23.5087,72.14,78,75,9.22,broken clouds
504,Iwanai,JP,42.9744,140.5089,29.53,85,92,9.93,light snow
505,Copiapo,CL,-27.3667,-70.3333,60.49,51,0,3.71,clear sky
506,Rock Springs,US,41.5875,-109.2029,31.05,67,100,11.99,overcast clouds
507,Formosa,AR,-26.1775,-58.1781,89.58,51,0,4.61,clear sky
508,Maldonado,UY,-34.6667,-54.9167,75.22,89,95,14.38,overcast clouds
509,Sorland,NO,67.667,12.6934,32.72,55,100,15.64,overcast clouds
510,Kununurra,AU,-15.7667,128.7333,87.78,66,40,5.75,scattered clouds
511,Ilulissat,GL,69.2167,-51.1,19.42,73,100,14.97,light snow
512,Lethem,GY,3.3803,-59.7968,78.84,75,96,6.85,overcast clouds
513,Tete,MZ,-16.1564,33.5867,68.79,89,36,2.64,scattered clouds
514,Aloleng,PH,16.1307,119.7824,79.29,65,64,10.09,broken clouds
515,Lahaina,US,20.8783,-156.6825,82.4,79,60,3.6,light rain
516,Sawakin,SD,19.1059,37.3321,68.34,63,100,14.56,overcast clouds
517,Sattahip,TH,12.6664,100.9007,83.23,88,75,4.61,broken clouds
518,Fairbanks,US,64.8378,-147.7164,-0.4,77,0,11.5,clear sky
519,Mananjary,MG,-21.2167,48.3333,71.65,92,99,8.14,overcast clouds
520,Imbituba,BR,-28.24,-48.6703,82.29,92,1,9.95,clear sky
521,Rantauprapat,ID,2.1,99.8333,74.23,92,15,0.89,few clouds
522,Yurga,RU,55.7231,84.8861,-9.92,100,84,3.06,broken clouds
523,Smolensk,RU,55.0,33.0,27.66,96,100,12.1,light snow
524,Aklavik,CA,68.2191,-135.0107,-27.6,91,18,6.82,few clouds
525,Ilebo,CD,-4.3167,20.5833,70.18,97,100,0.56,light rain
526,Kaduna,NG,10.5222,7.4383,61.12,24,7,10.42,clear sky
527,Puerto Carreno,CO,6.189,-67.4859,87.19,45,100,8.5,overcast clouds
528,Komsomolets,KZ,53.7453,62.0708,-3.03,99,100,4.36,overcast clouds
529,Poum,NC,-20.2333,164.0167,82.69,73,100,4.12,overcast clouds
530,Sagua La Grande,CU,22.8067,-80.0756,76.19,91,0,6.85,clear sky
531,Zelenoborskiy,RU,66.845,32.3622,6.13,98,51,5.03,broken clouds
532,Ballina,AU,-28.8667,153.5667,72.95,86,86,18.14,overcast clouds
533,Sept-Iles,CA,50.2001,-66.3821,0.05,65,8,4.0,clear sky
534,El Astillero,ES,43.4009,-3.8205,48.87,70,75,3.44,light rain
535,Krasnyy Luch,UA,48.1395,38.9371,20.93,94,97,13.0,overcast clouds
536,Ponta Delgada,PT,37.7333,-25.6667,63.32,72,20,12.66,few clouds
537,Wagar,SD,16.1525,36.2032,62.56,64,0,14.38,clear sky
538,Andra,RU,62.5147,65.8878,14.85,91,100,9.66,overcast clouds
539,Tevaitoa,PF,-16.7833,-151.5,80.6,75,100,22.28,light rain
540,Aksu,CN,41.1231,80.2644,24.19,47,6,3.56,clear sky
541,Atikokan,CA,48.7555,-91.6216,-18.8,100,29,3.56,scattered clouds
542,Honiara,SB,-9.4333,159.95,79.92,85,100,2.08,moderate rain
543,Norman Wells,CA,65.282,-126.8329,-15.09,91,100,12.17,overcast clouds
544,Rawson,AR,-43.3002,-65.1023,66.49,94,100,13.8,thunderstorm with heavy rain
545,Mayumba,GA,-3.432,10.6554,76.96,87,100,2.93,moderate rain
546,Mount Gambier,AU,-37.8333,140.7667,86.41,27,1,7.85,clear sky
547,Yamnytsya,UA,48.9897,24.7075,27.07,74,74,19.48,broken clouds
548,Baykit,RU,61.67,96.37,-7.71,100,97,0.96,overcast clouds
549,Moyale,KE,3.5167,39.0584,70.45,43,100,3.91,overcast clouds
550,Rio Pardo De Minas,BR,-15.6097,-42.5397,66.34,94,0,2.13,clear sky
551,Stettler,CA,52.3168,-112.7186,37.35,71,100,16.2,overcast clouds
552,Shimoda,JP,34.6667,138.95,43.11,85,100,5.17,overcast clouds
553,Soe,ID,-9.8607,124.284,66.18,95,100,3.0,overcast clouds
554,Sterling,US,39.0062,-77.4286,32.16,57,40,1.01,scattered clouds
555,Kichera,RU,55.9375,110.0997,0.32,76,28,5.17,scattered clouds
556,San Joaquin,US,37.9333,-121.3011,63.0,60,0,3.44,haze
557,Vammala,FI,61.3333,22.9,31.28,78,100,15.28,overcast clouds
558,Hwange,ZW,-18.3693,26.5019,64.67,57,74,3.13,broken clouds
559,Mudanya,TR,40.3753,28.8822,47.25,61,84,6.15,broken clouds
560,Delta Del Tigre,UY,-34.7633,-56.3853,77.11,84,0,14.14,clear sky
561,Namie,JP,37.4833,141.0,38.98,45,7,18.45,clear sky
562,Makakilo City,US,21.3469,-158.0858,80.92,65,0,8.05,clear sky
563,Saint-Doulchard,FR,47.1037,2.352,34.93,91,11,10.07,few clouds
564,Inhambane,MZ,-23.865,35.3833,73.92,76,100,10.18,light rain
565,Viedma,AR,-40.8135,-62.9967,70.2,88,93,14.76,overcast clouds
566,Jalu,LY,29.0331,21.5482,52.0,54,6,5.95,clear sky
567,Hannibal,US,39.7084,-91.3585,9.52,56,0,3.44,clear sky
568,Kaseda,JP,31.4167,130.3167,45.14,54,45,4.29,scattered clouds
569,Shouguang,CN,36.88,118.7375,26.15,54,14,4.88,few clouds
570,Sulangan,PH,11.1373,123.7228,79.23,79,5,10.2,clear sky
571,Lakes Entrance,AU,-37.8811,147.981,77.58,54,0,6.26,clear sky
572,Miracatu,BR,-24.2814,-47.4597,74.21,98,12,2.68,few clouds
573,Klaksvik,FO,62.2266,-6.589,45.52,86,100,29.24,overcast clouds
574,Gombong,ID,-7.6072,109.5142,83.84,82,87,2.13,overcast clouds
575,Mayo,US,38.8876,-76.5119,33.35,60,40,5.01,scattered clouds
576,Yate,GB,51.5407,-2.4184,33.69,88,7,3.2,clear sky
577,Thinadhoo,MV,0.5333,72.9333,81.3,75,100,7.92,overcast clouds
578,Nahariyya,IL,33.0059,35.0941,50.77,65,100,5.44,overcast clouds
579,Krasnorechenskiy,RU,44.6265,135.3532,-0.83,87,21,6.89,few clouds
580,Russell,US,32.3502,-85.1999,43.88,91,100,10.36,overcast clouds
581,Palmer,US,42.1584,-72.3287,26.65,49,75,1.99,broken clouds
582,The Pas,CA,53.8251,-101.2541,7.84,83,100,11.79,overcast clouds
583,Santa Cruz Del Sur,CU,20.7147,-77.9956,76.71,75,24,7.14,light rain
584,Zhuhai,CN,22.2769,113.5678,65.98,77,0,9.22,clear sky
585,Stokmarknes,NO,68.5646,14.9108,33.49,67,100,13.04,overcast clouds
586,Porto Murtinho,BR,-21.6989,-57.8825,74.01,92,18,4.18,few clouds
587,Port Blair,IN,11.6667,92.75,73.44,94,40,1.14,mist
588,Chiman,PK,32.5463,73.8138,51.94,92,12,1.79,few clouds
589,Yuzhno-Kurilsk,RU,44.0306,145.8556,28.74,90,100,27.65,light snow
590,Ocampo,MX,21.65,-101.5,59.52,19,100,5.93,overcast clouds
591,Beruwala,LK,6.4788,79.9828,73.13,87,96,4.29,overcast clouds
592,Srivardhan,IN,18.0333,73.0167,68.07,62,8,5.17,clear sky
593,Grand-Lahou,CI,5.1367,-5.0242,77.5,72,74,1.97,broken clouds
594,Cohoes,US,42.7742,-73.7001,18.48,62,75,8.01,broken clouds
595,Obidos,BR,-1.9175,-55.5181,80.78,67,100,4.5,overcast clouds
596,Ulaangom,MN,49.9811,92.0667,-2.25,99,100,0.6,overcast clouds
597,Mackay,AU,-21.15,149.2,78.67,75,62,19.95,broken clouds
598,Oussouye,SN,12.485,-16.5469,72.82,78,98,6.4,overcast clouds
599,Prestea,GH,5.4327,-2.1428,74.08,73,26,0.78,scattered clouds
600,Kankon,IN,15.0167,74.0167,69.78,65,95,4.34,overcast clouds
601,San Buenaventura,MX,27.0833,-101.5333,43.72,39,100,11.5,overcast clouds
602,Calama,CL,-22.4667,-68.9333,68.49,34,90,10.36,overcast clouds
603,Aksha,RU,50.2814,113.2867,-2.36,99,92,0.43,overcast clouds
604,Santo Estevao,BR,-12.4303,-39.2514,72.66,87,0,4.41,clear sky
605,Turukhansk,RU,65.8167,87.9833,6.78,95,100,15.3,overcast clouds
606,Benalla,AU,-36.55,145.9833,79.14,35,0,3.78,clear sky
607,Huarmey,PE,-10.0681,-78.1522,72.07,84,99,12.12,overcast clouds
608,Gobo,JP,33.8833,135.15,41.43,62,57,21.94,broken clouds
609,Fort Madison,US,40.6298,-91.3151,5.59,86,8,6.04,clear sky
610,Wasilla,US,61.5814,-149.4394,28.76,80,75,0.0,broken clouds
611,Yakima,US,46.4665,-120.6678,45.82,71,6,8.72,clear sky
612,Spring Hill,US,28.4769,-82.5255,67.82,74,0,88.61,clear sky
613,Provideniya,RU,64.3833,-173.3,1.51,55,0,17.9,clear sky
614,Araguacu,BR,-12.9306,-49.8264,74.5,85,16,1.5,few clouds
615,Kurchum,KZ,48.5722,83.6542,-5.4,99,88,2.15,overcast clouds
616,Cairns,AU,-16.9167,145.7667,87.06,83,40,11.5,scattered clouds
617,Santa Clara,CU,22.4,-79.9667,74.86,88,40,5.75,scattered clouds
618,Bukama,CD,-9.2,25.85,66.96,98,84,0.92,broken clouds
619,Mazagao,BR,-0.115,-51.2894,82.45,97,48,4.0,scattered clouds
620,Goderich,CA,43.7501,-81.7165,17.91,84,98,9.71,light snow
621,Windhoek,NA,-22.5594,17.0832,63.1,89,100,9.64,overcast clouds
622,Olinda,BR,-8.0089,-34.8553,82.13,74,75,9.22,broken clouds
623,Tigil,RU,57.8,158.6667,6.89,85,5,3.6,clear sky
624,Nerchinskiy Zavod,RU,51.3088,119.61,-12.75,96,82,1.16,broken clouds
625,Okhotsk,RU,59.3833,143.3,-9.98,74,86,10.07,overcast clouds
626,Mazyr,BY,52.0495,29.2456,24.53,83,43,14.72,scattered clouds
627,Vanersborg,SE,58.3807,12.3234,33.66,54,0,14.97,clear sky
628,Shache,CN,38.4167,77.2406,28.71,44,0,4.59,clear sky
629,Sangar,RU,63.9242,127.4739,-24.34,97,100,7.85,overcast clouds
630,Ostrovnoy,RU,68.0531,39.5131,11.86,89,89,6.06,overcast clouds
631,Bowling Green,US,36.9903,-86.4436,26.53,69,100,8.05,overcast clouds
632,Caarapo,BR,-22.6342,-54.8222,71.69,84,78,5.64,broken clouds
633,Amahai,ID,-3.3333,128.9167,83.07,72,100,1.88,overcast clouds
634,High Level,CA,58.5169,-117.136,8.71,85,100,11.5,light snow
635,Abu Samrah,SY,35.3029,37.1841,39.42,68,95,11.03,overcast clouds
636,San Jeronimo,PE,-11.9472,-75.2829,52.68,83,91,3.78,heavy intensity rain
637,Filingue,NE,14.3521,3.3168,60.71,21,0,11.14,clear sky
638,Evensk,RU,61.95,159.2333,-6.32,74,1,6.04,clear sky
639,Riyadh,SA,24.6877,46.7219,42.94,50,0,15.52,clear sky
640,Segou,ML,13.4317,-6.2157,68.9,18,1,8.95,clear sky
641,Puerto Madryn,AR,-42.7692,-65.0385,66.49,94,58,12.91,broken clouds
642,Kloulklubed,PW,7.0419,134.2556,84.7,74,98,15.19,overcast clouds
643,Kamakwie,SL,9.5,-12.2333,72.97,52,100,3.06,overcast clouds
644,Dalvik,IS,65.9702,-18.5286,42.78,75,100,20.45,overcast clouds
645,Saint-Joseph,RE,-21.3667,55.6167,77.36,80,31,7.02,scattered clouds
646,Dongfeng,CN,42.6403,125.5118,-1.08,82,18,4.05,few clouds
647,Yangjiang,CN,21.85,111.9667,66.94,77,91,6.71,overcast clouds
648,Urusha,RU,54.05,122.9,-14.6,88,5,1.86,clear sky
649,Catamarca,AR,-28.4696,-65.7852,84.78,63,100,7.0,moderate rain
650,Shibetsu,JP,43.659,145.132,28.51,79,100,15.95,light snow
651,Springbok,ZA,-29.6643,17.8865,76.39,36,100,4.54,overcast clouds
652,Kudahuvadhoo,MV,2.6708,72.8944,80.65,71,93,10.45,overcast clouds
653,Pangody,RU,65.85,74.4859,11.39,91,19,17.43,few clouds
654,Arman,RU,59.7,150.1667,0.93,74,8,5.59,clear sky
655,Stephenville,US,32.2207,-98.2023,32.68,32,0,6.91,clear sky
656,Leesburg,US,39.1157,-77.5636,32.0,57,0,11.01,clear sky
657,Ossora,RU,59.2353,163.0719,5.67,89,97,6.04,overcast clouds
658,Sumter,US,28.7086,-82.0831,69.12,75,27,5.35,scattered clouds
659,Nizhniy Kuranakh,RU,58.8353,125.4869,-21.77,100,67,2.73,broken clouds
660,Amvrosiyivka,UA,47.7935,38.4777,26.73,96,84,14.47,broken clouds
661,Ivanteyevka,RU,55.9711,37.9208,27.23,95,100,11.54,snow
662,Adrar,MR,20.5022,-10.0711,64.38,17,39,11.92,scattered clouds
663,Atbasar,KZ,51.8,68.3333,-0.94,93,100,6.71,overcast clouds
664,Jardim,BR,-21.4803,-56.1381,71.31,95,100,1.92,overcast clouds
665,Labuan,MY,5.2767,115.2417,77.16,79,100,1.86,overcast clouds
666,Tecoanapa,MX,16.5167,-98.75,78.73,76,8,8.84,clear sky
667,Atherton,GB,53.5237,-2.4935,36.91,87,7,1.59,clear sky
668,Puerto El Triunfo,SV,13.2833,-88.55,75.36,72,8,8.28,clear sky
669,Zhumadian,CN,32.9794,114.0294,31.78,93,100,8.7,light snow
670,Poplar Bluff,US,36.757,-90.3929,22.73,53,0,11.5,clear sky
671,Northam,GB,51.0333,-4.2167,35.29,68,2,3.62,clear sky
672,Maumere,ID,-8.6199,122.2111,81.84,70,100,3.15,overcast clouds
673,Danilovka,RU,50.3557,44.1168,-2.0,100,100,6.33,overcast clouds
674,Adolfo Lopez Mateos,MX,28.4667,-107.3,40.93,84,100,14.5,overcast clouds
675,Vila Do Maio,CV,15.1333,-23.2167,72.39,79,100,12.91,overcast clouds
676,Beringovskiy,RU,63.05,179.3167,-12.21,77,6,13.31,clear sky
677,Darhan,MN,49.4867,105.9228,-2.04,100,96,0.85,overcast clouds
678,Phanat Nikhom,TH,13.4458,101.1844,83.16,99,97,5.39,overcast clouds
679,Coquimbo,CL,-29.9533,-71.3436,60.53,77,0,10.36,clear sky
680,Dukat,RU,62.55,155.55,-9.18,54,0,2.59,clear sky
681,Astoria,US,46.1879,-123.8313,46.63,93,100,6.91,overcast clouds
